        Jiří Bauer, itelligence Bulldogs Brno, 8, 2, 0, 2, 5, 
        Petr Jankulár, 1. SC WOOW Vítkovice, 7, 2, 0, 2, 0, 
        Adam Růžek, FbŠ Bohemians, 3, 2, 0, 2, 0, 
        Martin Rebro, AC Sparta Praha Florbal, 9, 1, 1, 2, 2, 
        Ladislav Gál, FBC ČPP Software Ostrava, 9, 1, 1, 2, 0, 
        Patrik Šimíček, FBC ČPP Software Ostrava, 9, 1, 1, 2, 1, 
        Petr Graclík, Panthers Otrokovice, 9, 1, 1, 2, 0, 
        Jaroslav Král, FBC Liberec, 8, 1, 1, 2, 0, 
        Dmitry Uglanov, FBC Liberec, 8, 1, 1, 2, 1, 
        Jan Krupička, FBC Liberec, 7, 1, 1, 2, 5, 
        David Hrdina, Panthers Otrokovice, 6, 1, 1, 2, 0, 
        Pavel Čihák, FbŠ Bohemians, 9, 0, 2, 2, 0, 
        Jan Fiala, TJ JM Pedro Perez Chodov, 9, 0, 2, 2, 0, 
        Martin Flousek, TJ JM Pedro Perez Chodov, 9, 0, 2, 2, 0, 
        Filip Heczko, 1. SC WOOW Vítkovice, 7, 0, 2, 2, 1, 
        Jan Řehoř, Tatran Omlux Střešovice, 4, 0, 2, 2, 0, 
        Jakub Prošek, FBC Kladno, 9, 1, 0, 1, 2, 
        David Böhm, FBC Liberec, 9, 1, 0, 1, 2, 
        Zdeněk Vážný, FBC Liberec, 9, 1, 0, 1, 0, 
        David Sládeček, itelligence Bulldogs Brno, 9, 1, 0, 1, 2, 
        Martin Nagy, Panthers Otrokovice, 9, 1, 0, 1, 1, 
        Filip Krigovský, Sokol Pardubice, 9, 1, 0, 1, 1, 
        Šimon Dušek, Tatran Omlux Střešovice, 9, 1, 0, 1, 2, 
        Walter Schubert, TJ JM Pedro Perez Chodov, 9, 1, 0, 1, 1, 
        Filip Chmelíček, TJ JM Pedro Perez Chodov, 9, 1, 0, 1, 0, 
        Martin Holčák, FBC Kladno, 8, 1, 0, 1, 3, 
        Tadeáš Velechovský, FbŠ Bohemians, 8, 1, 0, 1, 0, 
        Jan Jastřembský, 1. SC WOOW Vítkovice, 7, 1, 0, 1, 1, 
        Robin Žydel, 1. SC WOOW Vítkovice, 7, 1, 0, 1, 0, 
        Tomáš Dlesk, Sokol Pardubice, 6, 1, 0, 1, 1, 
        Jan Wild, FBC Kladno, 5, 1, 0, 1, 0, 
        David Smíšek, itelligence Bulldogs Brno, 5, 1, 0, 1, 0, 
        Michal Kořený, Panthers Otrokovice, 5, 1, 0, 1, 0, 
        Lukáš Studený, BILLY BOY Mladá Boleslav, 4, 1, 0, 1, 1, 
        Jaroslav Jaroš, AC Sparta Praha Florbal, 2, 1, 0, 1, 0, 
        Michal Soukup, AC Sparta Praha Florbal, 2, 1, 0, 1, 0, 
        David Čermák, AC Sparta Praha Florbal, 9, 0, 1, 1, 1, 
        Daniel Ludvík, BILLY BOY Mladá Boleslav, 9, 0, 1, 1, 1, 
        Jaroslav Spáčil, Panthers Otrokovice, 9, 0, 1, 1, 1, 
        Petr Pastor, FBC Liberec, 8, 0, 1, 1, 0, 
        Jan Jirák, Sokol Pardubice, 8, 0, 1, 1, 0, 
        Dominik Nikolas Chmelař, Sokol Pardubice, 8, 0, 1, 1, 0, 
        Michael Rodina, AC Sparta Praha Florbal, 7, 0, 1, 1, 1, 
        Radim Fořt, FBC Kladno, 7, 0, 1, 1, 1, 
        David Ondrejička, FBC Kladno, 6, 0, 1, 1, 0, 
        Milan Bína, BILLY BOY Mladá Boleslav, 5, 0, 1, 1, 0, 
        Luděk Ondráček, itelligence Bulldogs Brno, 3, 0, 1, 1, 0, 
        Štěpán Pelc, AC Sparta Praha Florbal, 1, 0, 1, 1, 0, 
        Martin Beneš, AC Sparta Praha Florbal, 9, 0, 0, 0, 0, 
        Michal Kotouček, AC Sparta Praha Florbal, 9, 0, 0, 0, 0, 
        Petr Němeček, AC Sparta Praha Florbal, 9, 0, 0, 0, 1, 
        Michal Němeček, AC Sparta Praha Florbal, 9, 0, 0, 0, 0, 
        Lukáš Bauer, BILLY BOY Mladá Boleslav, 9, 0, 0, 0, 0, 
        Martin Novotný, BILLY BOY Mladá Boleslav, 9, 0, 0, 0, 0, 
        Filip Rajnec, FBC ČPP Software Ostrava, 9, 0, 0, 0, 0, 
        Daniel Šešulka, FBC ČPP Software Ostrava, 9, 0, 0, 0, 1, 
        Dominik Turek, FBC ČPP Software Ostrava, 9, 0, 0, 0, 0, 
        Robin Hudec, FBC ČPP Software Ostrava, 9, 0, 0, 0, 0, 
        Jakub Výtisk, FBC Kladno, 9, 0, 0, 0, 0, 
        Petr Lacko, FBC Kladno, 9, 0, 0, 0, 1, 
        Matěj Houdek, FBC Kladno, 9, 0, 0, 0, 5, 
        Lukáš Reymar, FBC Liberec, 9, 0, 0, 0, 0, 
        Jan Prokeš, FBC Liberec, 9, 0, 0, 0, 0, 
        Vít Vaníček, FBC Liberec, 9, 0, 0, 0, 0, 
        Adrián Szabo, FbŠ Bohemians, 9, 0, 0, 0, 0, 
        Mikuláš Forman, FbŠ Bohemians, 9, 0, 0, 0, 0, 
        Juraj Lupáč, FbŠ Bohemians, 9, 0, 0, 0, 0, 
        David Rytych, FbŠ Bohemians, 9, 0, 0, 0, 0, 
        Pavel Jurčík, itelligence Bulldogs Brno, 9, 0, 0, 0, 0, 
        Filip Kejík, itelligence Bulldogs Brno, 9, 0, 0, 0, 0, 
        Radovan Michajlovič, Panthers Otrokovice, 9, 0, 0, 0, 0, 
        Radim Ivan, Panthers Otrokovice, 9, 0, 0, 0, 1, 
        Jakub Levínský, Sokol Pardubice, 9, 0, 0, 0, 0, 
        Radek Formánek, Sokol Pardubice, 9, 0, 0, 0, 1, 
        David Ježek, Tatran Omlux Střešovice, 9, 0, 0, 0, 0, 
        Tomáš Kafka, Tatran Omlux Střešovice, 9, 0, 0, 0, 1, 
        Ondřej Richtr, TJ JM Pedro Perez Chodov, 9, 0, 0, 0, 1, 
        Jan Barák, TJ JM Pedro Perez Chodov, 9, 0, 0, 0, 0, 
        Adam Smetana, AC Sparta Praha Florbal, 8, 0, 0, 0, 0, 
        Martin Chaloupka, AC Sparta Praha Florbal, 8, 0, 0, 0, 0, 
        Matěj Pošta, FBC Kladno, 8, 0, 0, 0, 0, 
        Jakub Kočí, itelligence Bulldogs Brno, 8, 0, 0, 0, 0, 
        Jan Pipek, Sokol Pardubice, 8, 0, 0, 0, 0, 
        Michal Janeček, Sokol Pardubice, 8, 0, 0, 0, 0, 
        Michal Rebro, Tatran Omlux Střešovice, 8, 0, 0, 0, 0, 
        Jakub Uher, TJ JM Pedro Perez Chodov, 8, 0, 0, 0, 1, 
        Marian Jelínek, TJ JM Pedro Perez Chodov, 8, 0, 0, 0, 0, 
        Roman Ciompa, 1. SC WOOW Vítkovice, 7, 0, 0, 0, 0, 
        Lukáš Souček, 1. SC WOOW Vítkovice, 7, 0, 0, 0, 0, 
        Pavel Jankulár, 1. SC WOOW Vítkovice, 7, 0, 0, 0, 1, 
        Jakub Krupa, FBC ČPP Software Ostrava, 7, 0, 0, 0, 0, 
        Jáchym Syrovátko, FBC Kladno, 7, 0, 0, 0, 0, 
        Matěj Kostka, itelligence Bulldogs Brno, 7, 0, 0, 0, 0, 
        Jan Krkoška, Panthers Otrokovice, 7, 0, 0, 0, 0, 
        Adam Filip, Sokol Pardubice, 7, 0, 0, 0, 0, 
        Martin Zich, TJ JM Pedro Perez Chodov, 7, 0, 0, 0, 0, 
        Tomáš Bajgar, FBC ČPP Software Ostrava, 6, 0, 0, 0, 0, 
        Pavel Němeček, FBC Liberec, 6, 0, 0, 0, 0, 
        Jan Král, FBC Liberec, 6, 0, 0, 0, 0, 
        Jiří Strobach, FBC Liberec, 6, 0, 0, 0, 3, 
        Rastislav Mazák, FbŠ Bohemians, 6, 0, 0, 0, 0, 
        Lukáš Blizňák, Panthers Otrokovice, 6, 0, 0, 0, 0, 
        Petr Pojar, FBC Kladno, 5, 0, 0, 0, 0, 
        Dominik Škarda, FBC Kladno, 5, 0, 0, 0, 0, 
        Jan Grábl, itelligence Bulldogs Brno, 5, 0, 0, 0, 0, 
        Petr Jelínek, Sokol Pardubice, 5, 0, 0, 0, 1, 
        Miroslav Hanzlík, FBC Kladno, 4, 0, 0, 0, 0, 
        Jan Cimbálek, FbŠ Bohemians, 4, 0, 0, 0, 0, 
        Roman Zítko, itelligence Bulldogs Brno, 4, 0, 0, 0, 0, 
        Jan Kolísko, Tatran Omlux Střešovice, 4, 0, 0, 0, 0, 
        Jan Kubečka, 1. SC WOOW Vítkovice, 3, 0, 0, 0, 1, 
        Daniel Kroupa, BILLY BOY Mladá Boleslav, 3, 0, 0, 0, 0, 
        Lukáš Jalový, itelligence Bulldogs Brno, 3, 0, 0, 0, 0, 
        Lukáš Šrámek, FBC ČPP Software Ostrava, 2, 0, 0, 0, 0, 
        Ondřej Frömmel, FBC Kladno, 2, 0, 0, 0, 0, 
        Ondřej Hněvkovský, FBC Kladno, 2, 0, 0, 0, 0, 
        Martin Blažek, FBC Liberec, 2, 0, 0, 0, 0, 
        Sebastián Galbavý, FBC Liberec, 2, 0, 0, 0, 0, 
        Vojtěch Zezulka, FbŠ Bohemians, 2, 0, 0, 0, 3, 
        Marek Pexa, itelligence Bulldogs Brno, 2, 0, 0, 0, 0, 
        Jaromír Malina, Panthers Otrokovice, 2, 0, 0, 0, 0, 
        Václav Oubrecht, Sokol Pardubice, 2, 0, 0, 0, 0, 
        Viktor Beneš, TJ JM Pedro Perez Chodov, 2, 0, 0, 0, 0, 
        Adam Havránek, TJ JM Pedro Perez Chodov, 2, 0, 0, 0, 0, 
        David Ryneš, AC Sparta Praha Florbal, 1, 0, 0, 0, 0, 
        Matyáš Kalina, BILLY BOY Mladá Boleslav, 1, 0, 0, 0, 0, 
        Tomáš Svačinka, FBC ČPP Software Ostrava, 1, 0, 0, 0, 0, 
        Tomáš Cmíral, FBC Kladno, 1, 0, 0, 0, 0, 
        Petr Haspeklo, FBC Liberec, 1, 0, 0, 0, 0, 
        Tomáš Brožek, FBC Liberec, 1, 0, 0, 0, 0, 
        Tomáš Jágr, FBC Liberec, 1, 0, 0, 0, 0, 
        Ondřej Jágr, FBC Liberec, 1, 0, 0, 0, 0, 
        Adam Konečný, itelligence Bulldogs Brno, 1, 0, 0, 0, 0, 
        Zdeněk Tvrdý, Sokol Pardubice, 1, 0, 0, 0, 0, 
        Jakub Němeček, Tatran Omlux Střešovice, 1, 0, 0, 0, 0, 
        Jakub Švejkovský, Tatran Omlux Střešovice, 1, 0, 0, 0, 0, 
        Matěj Vaculčiak, Tatran Omlux Střešovice, 1, 0, 0, 0, 0, 
        
